5233,1000,14977,1000,4790,1000,4624,1000,73392,1000,12823,1000
4820,1000,14838,1000,5003,1000,4672,1000,72317,1000,12380,1000
5089,1000,15380,1000,4898,1000,4586,1000,67100,1000,12573,1000
5071,1000,15086,1000,5190,1000,4390,1000,71600,1000,13250,1000
5245,1000,15120,1000,4946,1000,4560,1000,70417,1000,13257,1000
4801,1000,14733,1000,4967,1000,4303,1000,69446,1000,12957,1000
4879,1000,14354,1000,4926,1000,4457,1000,71946,1000,12196,1000
4930,1000,15626,1000,4991,1000,4447,1000,67121,1000,13122,1000
5245,1000,14278,1000,4969,1000,4459,1000,66650,1000,12961,1000
4868,1000,14579,1000,4760,1000,4655,1000,70631,1000,12303,1000
5219,1000,14932,1000,5237,1000,4432,1000,73037,1000,12836,1000
4788,1000,15453,1000,4776,1000,4286,1000,72696,1000,13097,1000
4798,1000,15391,1000,5133,1000,4300,1000,69774,1000,12117,1000
5225,1000,15458,1000,4950,1000,4334,1000,68375,1000,12447,1000
4990,1000,14579,1000,4937,1000,4395,1000,72542,1000,12827,1000
4818,1000,15190,1000,4894,1000,4534,1000,72797,1000,12573,1000
5157,1000,15270,1000,4765,1000,4362,1000,71333,1000,13333,1000
4864,1000,15704,1000,4761,1000,4379,1000,66981,1000,12628,1000
4803,1000,14341,1000,5081,1000,4361,1000,67527,1000,12444,1000
4751,1000,15498,1000,5021,1000,4312,1000,72699,1000,12360,1000
4797,1000,14688,1000,5123,1000,4297,1000,68620,1000,12944,1000
4790,1000,14659,1000,4900,1000,4456,1000,73320,1000,12459,1000
4960,1000,15532,1000,5011,1000,4597,1000,69259,1000,12383,1000
4884,1000,14254,1000,5138,1000,4277,1000,71537,1000,13153,1000
5032,1000,14793,1000,4902,1000,4619,1000,68202,1000,12709,1000
5223,1000,14351,1000,4819,1000,4597,1000,72223,1000,12431,1000
4928,1000,15313,1000,5041,1000,4464,1000,70495,1000,12670,1000
5024,1000,14855,1000,4874,1000,4543,1000,72117,1000,12175,1000
4772,1000,15616,1000,4754,1000,4554,1000,73255,1000,12911,1000
4875,1000,14861,1000,4822,1000,4646,1000,71788,1000,12626,1000
5246,1000,15466,1000,4896,1000,4652,1000,69185,1000,12627,1000
5216,1000,15290,1000,5186,1000,4576,1000,72646,1000,12789,1000
5019,1000,14423,1000,4930,1000,4588,1000,69541,1000,13012,1000
4959,1000,14468,1000,4896,1000,4434,1000,67952,1000,13069,1000
4985,1000,14551,1000,5058,1000,4536,1000,72594,1000,12697,1000
5197,1000,15716,1000,4914,1000,4671,1000,68308,1000,13248,1000
4948,1000,15053,1000,5121,1000,4401,1000,70579,1000,12483,1000
5209,1000,15303,1000,5062,1000,4649,1000,72113,1000,12740,1000
5190,1000,15708,1000,4993,1000,4458,1000,72760,1000,12985,1000
5178,1000,15464,1000,5046,1000,4433,1000,71981,1000,12588,1000
5132,1000,14292,1000,5120,1000,4700,1000,69460,1000,12691,1000
4758,1000,14336,1000,5204,1000,4708,1000,72386,1000,13049,1000
5110,1000,14372,1000,5029,1000,4430,1000,72151,1000,12274,1000
5076,1000,14675,1000,4976,1000,4560,1000,71307,1000,13247,1000
4999,1000,15429,1000,4867,1000,4357,1000,68091,1000,12582,1000
5224,1000,14301,1000,4890,1000,4593,1000,70663,1000,13209,1000
4797,1000,15457,1000,4895,1000,4636,1000,71342,1000,12660,1000
4750,1000,14393,1000,5132,1000,4597,1000,73086,1000,13306,1000
4772,1000,14831,1000,4848,1000,4382,1000,68847,1000,12328,1000
5125,1000,15551,1000,4823,1000,4279,1000,72918,1000,12416,1000
4757,1000,14543,1000,5192,1000,4589,1000,72969,1000,12169,1000
4777,1000,15447,1000,5119,1000,4590,1000,67467,1000,13271,1000
5140,1000,15277,1000,5249,1000,4562,1000,67846,1000,12893,1000
4864,1000,14544,1000,5141,1000,4408,1000,71446,1000,13102,1000
4819,1000,15073,1000,5187,1000,4479,1000,67309,1000,12096,1000
5153,1000,15481,1000,5055,1000,4684,1000,68469,1000,12403,1000
4814,1000,15399,1000,5181,1000,4405,1000,68256,1000,12602,1000
5052,1000,15162,1000,4853,1000,4468,1000,71058,1000,12842,1000
5141,1000,15515,1000,4912,1000,4323,1000,69454,1000,12202,1000
5048,1000,14741,1000,5229,1000,4431,1000,66935,1000,12881,1000
4833,1000,14743,1000,5208,1000,4618,1000,71657,1000,12740,1000
5233,1000,14696,1000,4780,1000,4364,1000,67054,1000,13280,1000
5235,1000,15100,1000,5034,1000,4325,1000,69734,1000,12965,1000
5133,1000,15218,1000,5240,1000,4404,1000,70737,1000,12863,1000
4864,1000,15221,1000,5221,1000,4650,1000,69167,1000,12537,1000
4754,1000,15042,1000,5137,1000,4631,1000,67240,1000,12357,1000
4818,1000,15268,1000,4918,1000,4483,1000,71322,1000,12594,1000
4790,1000,15321,1000,4763,1000,4391,1000,70250,1000,12993,1000
5151,1000,14544,1000,4914,1000,4549,1000,66681,1000,13012,1000
4905,1000,15309,1000,4877,1000,4714,1000,67519,1000,13195,1000
5114,1000,14960,1000,4943,1000,4644,1000,71307,1000,13015,1000
5133,1000,15727,1000,5238,1000,4546,1000,69273,1000,12524,1000
4934,1000,14430,1000,4852,1000,4644,1000,72520,1000,13263,1000
4849,1000,14544,1000,5204,1000,4437,1000,67602,1000,12575,1000
5154,1000,14849,1000,5202,1000,4439,1000,73210,1000,12537,1000
4868,1000,15381,1000,5015,1000,4371,1000,72996,1000,12448,1000
5123,1000,15011,1000,4929,1000,4579,1000,70185,1000,12287,1000
4799,1000,14634,1000,4802,1000,4479,1000,70176,1000,12608,1000
5187,1000,14480,1000,5187,1000,4709,1000,71101,1000,12946,1000
4824,1000,14476,1000,5050,1000,4349,1000,67601,1000,12643,1000
4833,1000,14592,1000,5205,1000,4403,1000,69131,1000,12358,1000
5004,1000,15365,1000,5071,1000,4484,1000,73346,1000,12075,1000
5189,1000,15574,1000,4757,1000,4623,1000,69908,1000,12518,1000
5235,1000,14335,1000,5057,1000,4711,1000,69017,1000,13092,1000
5094,1000,14845,1000,5033,1000,4616,1000,68506,1000,12300,1000
4998,1000,15524,1000,4907,1000,4515,1000,70131,1000,13006,1000
4946,1000,15150,1000,4780,1000,4425,1000,72981,1000,13056,1000
4851,1000,14982,1000,4953,1000,4434,1000,72515,1000,12776,1000
5036,1000,14334,1000,5163,1000,4398,1000,69193,1000,12999,1000
5068,1000,15037,1000,4810,1000,4504,1000,71085,1000,12543,1000
4886,1000,15196,1000,5246,1000,4650,1000,70794,1000,12557,1000
5093,1000,14254,1000,4939,1000,4399,1000,67690,1000,12690,1000
5058,1000,15116,1000,4904,1000,4361,1000,72700,1000,13290,1000
5163,1000,15031,1000,4995,1000,4608,1000,68318,1000,12785,1000
5122,1000,15003,1000,5034,1000,4670,1000,67933,1000,13318,1000
4983,1000,14787,1000,5145,1000,4467,1000,66874,1000,12519,1000
5198,1000,15044,1000,5043,1000,4473,1000,69317,1000,13136,1000
5132,1000,14294,1000,5114,1000,4407,1000,68667,1000,12802,1000
4873,1000,15127,1000,4860,1000,4478,1000,72928,1000,13305,1000
4889,1000,15064,1000,5236,1000,4629,1000,66580,1000,12256,1000
4880,1000,14851,1000,4759,1000,4452,1000,71486,1000,12707,1000
5131,1000,14829,1000,4909,1000,4665,1000,67297,1000,12577,1000
4840,1000,15677,1000,4865,1000,4521,1000,72782,1000,12179,1000
5224,1000,15519,1000,4858,1000,4556,1000,67748,1000,12376,1000
4781,1000,14880,1000,4848,1000,4582,1000,71062,1000,12413,1000
5109,1000,14410,1000,4858,1000,4698,1000,67699,1000,12588,1000
5122,1000,15105,1000,4766,1000,4692,1000,72882,1000,12493,1000
5188,1000,15617,1000,5030,1000,4698,1000,71890,1000,12126,1000
5134,1000,14517,1000,5145,1000,4589,1000,70011,1000,12725,1000
5149,1000,14669,1000,5212,1000,4715,1000,68389,1000,12436,1000
4856,1000,14322,1000,4835,1000,4562,1000,66913,1000,12375,1000
4842,1000,15164,1000,5054,1000,4429,1000,69454,1000,13017,1000
4866,1000,14486,1000,5028,1000,4606,1000,71845,1000,12960,1000
4881,1000,14664,1000,5191,1000,4701,1000,71509,1000,12225,1000
5220,1000,15284,1000,4918,1000,4592,1000,70244,1000,12789,1000
4959,1000,14418,1000,4978,1000,4475,1000,70398,1000,12390,1000
5134,1000,15738,1000,5089,1000,4496,1000,66968,1000,12351,1000
5160,1000,14598,1000,4826,1000,4436,1000,69318,1000,12863,1000
5153,1000,14653,1000,5025,1000,4680,1000,70880,1000,13172,1000
4761,1000,14339,1000,4981,1000,4367,1000,69055,1000,13306,1000
5093,1000,15131,1000,5176,1000,4346,1000,72731,1000,12850,1000
5153,1000,15460,1000,5124,1000,4329,1000,70598,1000,12082,1000
4892,1000,15647,1000,4977,1000,4477,1000,69509,1000,12608,1000
5146,1000,15174,1000,4970,1000,4376,1000,67976,1000,13003,1000
5032,1000,15006,1000,5132,1000,4478,1000,70254,1000,13022,1000
4882,1000,15165,1000,5091,1000,4464,1000,71577,1000,12937,1000
4882,1000,14274,1000,5234,1000,4722,1000,68491,1000,13149,1000
5195,1000,14524,1000,4966,1000,4527,1000,71286,1000,13165,1000
4751,1000,15026,1000,4948,1000,4303,1000,69769,1000,12835,1000
5176,1000,15026,1000,5249,1000,4462,1000,66869,1000,12067,1000
4820,1000,15750,1000,4772,1000,4447,1000,66912,1000,12900,1000
4755,1000,15329,1000,5035,1000,4339,1000,67979,1000,12786,1000
4986,1000,15725,1000,5149,1000,4570,1000,70607,1000,12872,1000
4893,1000,14252,1000,5005,1000,4593,1000,69349,1000,12941,1000
5198,1000,15513,1000,4891,1000,4337,1000,71090,1000,12334,1000
4805,1000,15131,1000,4919,1000,4303,1000,66998,1000,13237,1000
5205,1000,14978,1000,4884,1000,4462,1000,72386,1000,12487,1000
5068,1000,15309,1000,5248,1000,4371,1000,70299,1000,13279,1000
5139,1000,15057,1000,5244,1000,4683,1000,73307,1000,12123,1000
5173,1000,15299,1000,4786,1000,4668,1000,66908,1000,12875,1000
5132,1000,14620,1000,4886,1000,4682,1000,69136,1000,12299,1000
5127,1000,15427,1000,5178,1000,4657,1000,68142,1000,12748,1000
4975,1000,15202,1000,4899,1000,4397,1000,72221,1000,12463,1000
5238,1000,15067,1000,4836,1000,4678,1000,71208,1000,12261,1000
5181,1000,14313,1000,5209,1000,4608,1000,69400,1000,12173,1000
5159,1000,14746,1000,5063,1000,4638,1000,69234,1000,12452,1000
4929,1000,15410,1000,5001,1000,4646,1000,69449,1000,12342,1000
5129,1000,15067,1000,5084,1000,4566,1000,69530,1000,12476,1000
4774,1000,15258,1000,4904,1000,4477,1000,73408,1000,13048,1000
5150,1000,15503,1000,5007,1000,4349,1000,69200,1000,12325,1000
4907,1000,14730,1000,5034,1000,4661,1000,67166,1000,12414,1000
5017,1000,15432,1000,5095,1000,4488,1000,66884,1000,12855,1000
5004,1000,14362,1000,5118,1000,4625,1000,67443,1000,12536,1000
5112,1000,14345,1000,5131,1000,4544,1000,67736,1000,13150,1000
5007,1000,14900,1000,5099,1000,4694,1000,71860,1000,13269,1000
5159,1000,15729,1000,5000,1000,4290,1000,69548,1000,12559,1000
4889,1000,15318,1000,4796,1000,4357,1000,68633,1000,12748,1000
5195,1000,14614,1000,4791,1000,4639,1000,71285,1000,12575,1000
4814,1000,15238,1000,4784,1000,4439,1000,67727,1000,12816,1000
4995,1000,14905,1000,4809,1000,4667,1000,71041,1000,13332,1000
4967,1000,15260,1000,5061,1000,4551,1000,71473,1000,12711,1000
5010,1000,14800,1000,5196,1000,4484,1000,68704,1000,12498,1000
4815,1000,14341,1000,5027,1000,4501,1000,67016,1000,12554,1000
4853,1000,14799,1000,5094,1000,4322,1000,70254,1000,12861,1000
5149,1000,15565,1000,4992,1000,4353,1000,68658,1000,12210,1000
5110,1000,15011,1000,4861,1000,4439,1000,73468,1000,12686,1000
5221,1000,14265,1000,4994,1000,4324,1000,67990,1000,12743,1000
4894,1000,14873,1000,4756,1000,4720,1000,71631,1000,13160,1000
5122,1000,15718,1000,4895,1000,4302,1000,69381,1000,12557,1000
5148,1000,14829,1000,5055,1000,4469,1000,72017,1000,12331,1000
5034,1000,14511,1000,5230,1000,4499,1000,71876,1000,12520,1000
4807,1000,15671,1000,4916,1000,4461,1000,66534,1000,12628,1000
5161,1000,15111,1000,5162,1000,4555,1000,70988,1000,12170,1000
5233,1000,15407,1000,4997,1000,4392,1000,71704,1000,12205,1000
4963,1000,14528,1000,5178,1000,4403,1000,71326,1000,12338,1000
4830,1000,15222,1000,4893,1000,4565,1000,70917,1000,13116,1000
5241,1000,15253,1000,5040,1000,4335,1000,72314,1000,12930,1000
5169,1000,15710,1000,4774,1000,4539,1000,66796,1000,13090,1000
5100,1000,14752,1000,5227,1000,4515,1000,72543,1000,13221,1000
5094,1000,15505,1000,5019,1000,4390,1000,70426,1000,12193,1000
5239,1000,14435,1000,5020,1000,4478,1000,72774,1000,13244,1000
5045,1000,14702,1000,5004,1000,4337,1000,67846,1000,12961,1000
5169,1000,15137,1000,5177,1000,4465,1000,68087,1000,12198,1000
4942,1000,14747,1000,5042,1000,4587,1000,71941,1000,12318,1000
4901,1000,15361,1000,5145,1000,4677,1000,70564,1000,12769,1000
4834,1000,14807,1000,4874,1000,4435,1000,70968,1000,13241,1000
4827,1000,15742,1000,5111,1000,4299,1000,69732,1000,12186,1000
5043,1000,15652,1000,5074,1000,4698,1000,67973,1000,13256,1000
5126,1000,15075,1000,4918,1000,4597,1000,67657,1000,12353,1000
4847,1000,15146,1000,4886,1000,4511,1000,73004,1000,13103,1000
4878,1000,15335,1000,4949,1000,4608,1000,73454,1000,12979,1000
5043,1000,15463,1000,4934,1000,4534,1000,69049,1000,13061,1000
4829,1000,15026,1000,4859,1000,4312,1000,69560,1000,12141,1000
5244,1000,15567,1000,4863,1000,4690,1000,70475,1000,13180,1000
5032,1000,15618,1000,4982,1000,4325,1000,72505,1000,12482,1000
5193,1000,15068,1000,5182,1000,4350,1000,67338,1000,12152,1000
4889,1000,15333,1000,5234,1000,4364,1000,70709,1000,13314,1000
4805,1000,14736,1000,5094,1000,4425,1000,66740,1000,13175,1000
4909,1000,14849,1000,4817,1000,4362,1000,71395,1000,12645,1000
4912,1000,14550,1000,4962,1000,4393,1000,72258,1000,12634,1000
5024,1000,15373,1000,4959,1000,4412,1000,70468,1000,13053,1000
5204,1000,14470,1000,5111,1000,4623,1000,70112,1000,12704,1000
5030,1000,14722,1000,4809,1000,4702,1000,72708,1000,12208,1000
5210,1000,14827,1000,5130,1000,4465,1000,71927,1000,12902,1000
4766,1000,15690,1000,5008,1000,4455,1000,68326,1000,12961,1000
4921,1000,14685,1000,5195,1000,4372,1000,68456,1000,12503,1000
5168,1000,14482,1000,5245,1000,4416,1000,66606,1000,12844,1000
5150,1000,14996,1000,5125,1000,4702,1000,67949,1000,12260,1000
5052,1000,15126,1000,5088,1000,4686,1000,67696,1000,13016,1000
5067,1000,15367,1000,5090,1000,4601,1000,71812,1000,12427,1000
5028,1000,14289,1000,5101,1000,4500,1000,69556,1000,12458,1000
5053,1000,14683,1000,5170,1000,4703,1000,72886,1000,12989,1000
4942,1000,15000,1000,5025,1000,4513,1000,68464,1000,12605,1000
4854,1000,14687,1000,5222,1000,4485,1000,72103,1000,12839,1000
5216,1000,14695,1000,5146,1000,4530,1000,69706,1000,12994,1000
5019,1000,15522,1000,4752,1000,4721,1000,68856,1000,12876,1000
4929,1000,15616,1000,5066,1000,4404,1000,67121,1000,12431,1000
4753,1000,15271,1000,5246,1000,4416,1000,72083,1000,13256,1000
5006,1000,14685,1000,5246,1000,4476,1000,67066,1000,12198,1000
5116,1000,14984,1000,4787,1000,4583,1000,72792,1000,12787,1000
4957,1000,15447,1000,5031,1000,4342,1000,72567,1000,12255,1000
5038,1000,14331,1000,4816,1000,4627,1000,67683,1000,12436,1000
4965,1000,15093,1000,5083,1000,4381,1000,67368,1000,12768,1000
4859,1000,15721,1000,5180,1000,4386,1000,66607,1000,13117,1000
4985,1000,15521,1000,5209,1000,4632,1000,71158,1000,12875,1000
4842,1000,14299,1000,4939,1000,4439,1000,73229,1000,12564,1000
4789,1000,15680,1000,4870,1000,4410,1000,70172,1000,12165,1000
4917,1000,15614,1000,5240,1000,4421,1000,72199,1000,12258,1000
4915,1000,14263,1000,5033,1000,4379,1000,69014,1000,12669,1000
5218,1000,14603,1000,4825,1000,4387,1000,72875,1000,13236,1000
4942,1000,14364,1000,5128,1000,4622,1000,67561,1000,12190,1000
5103,1000,15626,1000,4902,1000,4591,1000,69591,1000,13042,1000
5093,1000,14760,1000,4969,1000,4483,1000,67829,1000,12915,1000
5230,1000,15488,1000,5015,1000,4550,1000,72201,1000,12839,1000
4930,1000,15467,1000,4805,1000,4275,1000,70841,1000,12243,1000
4981,1000,14765,1000,5105,1000,4311,1000,67381,1000,12719,1000
4938,1000,15712,1000,4967,1000,4630,1000,66765,1000,13272,1000
4803,1000,15743,1000,4857,1000,4699,1000,67777,1000,12403,1000
4926,1000,14789,1000,5186,1000,4546,1000,67534,1000,12494,1000
4817,1000,14505,1000,4866,1000,4502,1000,70054,1000,13285,1000
4897,1000,14740,1000,5223,1000,4501,1000,72318,1000,12273,1000
5019,1000,15455,1000,5216,1000,4601,1000,71665,1000,13117,1000
5064,1000,15242,1000,4876,1000,4562,1000,68608,1000,13294,1000
5236,1000,14818,1000,5192,1000,4346,1000,69160,1000,12198,1000
5166,1000,14666,1000,4878,1000,4323,1000,66620,1000,13108,1000
5149,1000,15393,1000,4903,1000,4343,1000,69661,1000,12954,1000
5073,1000,15659,1000,4939,1000,4507,1000,69710,1000,12555,1000
5043,1000,14786,1000,4842,1000,4680,1000,71965,1000,12117,1000
5113,1000,15553,1000,5136,1000,4349,1000,67001,1000,13213,1000
5021,1000,14774,1000,4969,1000,4506,1000,68493,1000,13105,1000
4848,1000,14417,1000,4980,1000,4366,1000,67740,1000,13271,1000
4906,1000,15423,1000,5232,1000,4607,1000,73028,1000,12066,1000
5116,1000,14304,1000,4928,1000,4548,1000,71450,1000,13225,1000
5212,1000,15355,1000,5004,1000,4307,1000,69580,1000,13209,1000
4864,1000,15190,1000,5065,1000,4621,1000,72201,1000,12089,1000
5239,1000,15367,1000,5006,1000,4404,1000,67946,1000,13004,1000
4796,1000,15146,1000,4925,1000,4483,1000,68686,1000,12247,1000
5190,1000,15153,1000,4998,1000,4622,1000,67312,1000,12073,1000
5187,1000,15023,1000,4958,1000,4466,1000,70059,1000,13110,1000
5077,1000,14626,1000,5044,1000,4614,1000,71267,1000,13137,1000
4820,1000,14337,1000,5141,1000,4358,1000,68553,1000,12627,1000
4898,1000,14308,1000,4854,1000,4645,1000,72645,1000,12222,1000
5097,1000,15243,1000,4777,1000,4630,1000,70824,1000,12143,1000
5008,1000,14342,1000,4825,1000,4323,1000,71255,1000,13012,1000
5041,1000,14785,1000,4898,1000,4414,1000,68616,1000,12985,1000
4921,1000,15477,1000,5166,1000,4468,1000,73008,1000,12950,1000
5217,1000,15498,1000,4852,1000,4624,1000,72555,1000,12333,1000
5099,1000,14872,1000,4980,1000,4421,1000,66644,1000,12186,1000
4769,1000,15415,1000,5175,1000,4340,1000,73032,1000,12110,1000
4894,1000,14997,1000,5186,1000,4382,1000,68796,1000,12719,1000
5081,1000,15335,1000,4788,1000,4516,1000,72361,1000,12937,1000
4816,1000,15381,1000,4814,1000,4362,1000,69704,1000,13244,1000
4969,1000,14389,1000,4951,1000,4445,1000,72112,1000,12106,1000
5089,1000,15658,1000,5052,1000,4643,1000,69988,1000,12313,1000
4824,1000,15017,1000,5207,1000,4484,1000,68385,1000,12695,1000
4993,1000,15560,1000,5039,1000,4724,1000,67874,1000,13262,1000
4951,1000,14707,1000,4964,1000,4631,1000,69871,1000,13264,1000
4867,1000,14566,1000,5192,1000,4496,1000,70206,1000,12421,1000
4754,1000,14549,1000,5128,1000,4619,1000,67097,1000,12923,1000
5196,1000,14341,1000,4810,1000,4473,1000,66584,1000,12705,1000
4783,1000,14652,1000,4891,1000,4408,1000,71031,1000,12606,1000
5053,1000,15157,1000,5223,1000,4623,1000,68885,1000,12093,1000
4889,1000,14554,1000,5188,1000,4697,1000,68575,1000,12675,1000
4856,1000,14789,1000,5212,1000,4599,1000,67730,1000,12201,1000
4897,1000,15600,1000,4824,1000,4464,1000,72661,1000,13025,1000
4910,1000,15392,1000,4856,1000,4657,1000,69427,1000,12671,1000
5245,1000,14539,1000,5106,1000,4714,1000,72526,1000,12239,1000
4789,1000,15268,1000,4855,1000,4436,1000,73447,1000,12769,1000
4904,1000,14372,1000,5043,1000,4509,1000,71628,1000,13155,1000
5170,1000,14911,1000,4902,1000,4545,1000,68898,1000,12527,1000
5200,1000,15442,1000,4959,1000,4526,1000,66671,1000,12609,1000
5035,1000,15616,1000,5026,1000,4313,1000,69537,1000,12320,1000
4883,1000,15567,1000,5235,1000,4612,1000,68832,1000,12609,1000
4756,1000,15311,1000,5048,1000,4603,1000,71132,1000,13193,1000
5057,1000,15712,1000,4837,1000,4450,1000,71907,1000,13212,1000
5196,1000,14445,1000,4957,1000,4407,1000,68449,1000,13273,1000
5057,1000,15577,1000,4968,1000,4450,1000,69235,1000,13115,1000
5233,1000,15179,1000,5073,1000,4504,1000,66773,1000,12483,1000
4861,1000,14772,1000,4832,1000,4377,1000,69520,1000,13201,1000
4905,1000,15224,1000,5170,1000,4533,1000,66848,1000,12456,1000
5031,1000,15180,1000,4814,1000,4590,1000,68288,1000,12785,1000
4993,1000,15485,1000,4892,1000,4682,1000,72773,1000,13328,1000
5153,1000,15711,1000,4863,1000,4497,1000,72985,1000,13075,1000
4815,1000,14514,1000,5081,1000,4714,1000,67656,1000,13098,1000
5048,1000,14674,1000,5216,1000,4308,1000,69524,1000,12720,1000
4794,1000,15196,1000,5089,1000,4472,1000,72279,1000,12938,1000
4806,1000,15094,1000,4979,1000,4608,1000,67830,1000,12213,1000
5152,1000,15063,1000,5136,1000,4670,1000,67947,1000,12783,1000
5024,1000,14955,1000,4798,1000,4423,1000,69449,1000,12524,1000
4775,1000,15697,1000,4880,1000,4317,1000,67791,1000,12695,1000
5072,1000,15400,1000,4843,1000,4603,1000,67011,1000,12093,1000
4866,1000,14929,1000,5175,1000,4467,1000,73013,1000,12525,1000
5107,1000,15139,1000,4798,1000,4430,1000,67748,1000,12416,1000
4919,1000,15381,1000,5097,1000,4395,1000,72394,1000,12208,1000
5210,1000,15564,1000,5244,1000,4561,1000,67777,1000,12376,1000
4826,1000,15241,1000,4988,1000,4363,1000,68381,1000,12468,1000
4911,1000,15334,1000,5190,1000,4334,1000,68264,1000,12581,1000
4908,1000,14713,1000,5113,1000,4332,1000,71288,1000,13251,1000
5054,1000,14474,1000,5099,1000,4411,1000,71735,1000,12285,1000
4913,1000,15294,1000,5160,1000,4464,1000,69007,1000,13251,1000
5236,1000,14687,1000,5096,1000,4302,1000,73415,1000,12358,1000
4859,1000,14604,1000,4777,1000,4614,1000,70898,1000,12739,1000
4780,1000,15593,1000,5161,1000,4504,1000,66693,1000,12771,1000
4847,1000,15715,1000,4774,1000,4375,1000,71273,1000,12117,1000
4847,1000,15308,1000,5085,1000,4543,1000,69217,1000,12168,1000
5242,1000,14455,1000,4777,1000,4343,1000,67636,1000,12339,1000
4951,1000,15057,1000,5220,1000,4373,1000,73088,1000,12408,1000
5092,1000,15148,1000,4903,1000,4525,1000,71089,1000,12537,1000
5108,1000,15272,1000,5127,1000,4637,1000,72200,1000,12362,1000
4960,1000,14980,1000,4955,1000,4340,1000,66523,1000,12533,1000
4867,1000,15266,1000,4801,1000,4330,1000,68794,1000,12566,1000
4955,1000,15625,1000,5249,1000,4551,1000,69517,1000,12157,1000
5190,1000,14625,1000,4812,1000,4384,1000,69192,1000,12746,1000
4898,1000,15732,1000,5201,1000,4405,1000,69349,1000,13251,1000
5036,1000,14480,1000,5239,1000,4554,1000,68114,1000,12600,1000
5156,1000,14451,1000,4924,1000,4575,1000,67548,1000,12422,1000
5175,1000,14288,1000,4947,1000,4696,1000,70444,1000,12266,1000
5075,1000,15116,1000,4905,1000,4557,1000,68067,1000,12904,1000
4816,1000,14445,1000,5232,1000,4618,1000,68054,1000,13157,1000
4753,1000,14595,1000,5167,1000,4680,1000,71475,1000,12979,1000
4990,1000,14894,1000,5010,1000,4427,1000,68211,1000,12771,1000
5156,1000,15656,1000,4889,1000,4459,1000,71311,1000,12138,1000
5104,1000,15247,1000,5169,1000,4357,1000,73083,1000,12602,1000
5237,1000,14653,1000,4949,1000,4408,1000,69768,1000,13306,1000
5102,1000,15212,1000,5221,1000,4426,1000,67224,1000,12189,1000
